Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name, Sales  ,month
6219,CA-2017-160220,20/08/2034,16/06/8233,Standard Class,JS-16030,Joy Smith,Consumer,United States,Trenton,Michigan,48183,Central,Product ID,Technology,Phones,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",$125.70 ,Aug-2034
6220,CA-2017-160220,21/08/2034,16/06/8234,Standard Class,JS-16030,Joy Smith,Consumer,United States,Trenton,Michigan,48183,Central,Product ID,Technology,Phones,Pyle PMP37LED,$191.98 ,Aug-2034
6221,CA-2017-160220,22/08/2034,16/06/8235,Standard Class,JS-16030,Joy Smith,Consumer,United States,Trenton,Michigan,48183,Central,Product ID,Office Supplies,Storage,Woodgrain Magazine Files by Perma,$20.86 ,Aug-2034
6222,US-2018-157224,23/08/2034,16/06/8236,Second Class,JB-16000,Joy Bell-,Consumer,United States,Los Angeles,California,90045,West,Product ID,Office Supplies,Labels,Avery 48,$56.70 ,Aug-2034
6223,CA-2018-140627,24/08/2034,16/06/8237,Standard Class,DK-12985,Darren Koutras,Consumer,United States,Hendersonville,Tennessee,37075,South,Product ID,Furniture,Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",$72.70 ,Aug-2034
6224,CA-2018-140627,25/08/2034,16/06/8238,Standard Class,DK-12985,Darren Koutras,Consumer,United States,Hendersonville,Tennessee,37075,South,Product ID,Office Supplies,Art,Pencil and Crayon Sharpener,$12.26 ,Aug-2034
6225,CA-2018-140627,26/08/2034,16/06/8239,Standard Class,DK-12985,Darren Koutras,Consumer,United States,Hendersonville,Tennessee,37075,South,Product ID,Office Supplies,Storage,Safco Industrial Wire Shelving System,$218.35 ,Aug-2034
6226,CA-2016-133445,27/08/2034,16/06/8240,Standard Class,JF-15490,Jeremy Farry,Consumer,United States,Portland,Oregon,97206,West,Product ID,Furniture,Bookcases,"Bush Cubix Collection Bookcases, Fully Assembled",$66.29 ,Aug-2034
6227,CA-2016-133445,28/08/2034,16/06/8241,Standard Class,JF-15490,Jeremy Farry,Consumer,United States,Portland,Oregon,97206,West,Product ID,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,$291.17 ,Aug-2034
6228,CA-2015-148782,29/08/2034,16/06/8242,Standard Class,PO-18850,Patrick O'Brill,Consumer,United States,Irving,Texas,75061,Central,Product ID,Technology,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",$88.78 ,Aug-2034
6229,CA-2017-148208,30/08/2034,16/06/8243,Standard Class,BT-11530,Bradley Talbott,Home Office,United States,Cleveland,Ohio,44105,East,Product ID,Technology,Phones,Panasonic Kx-TS550,$110.38 ,Aug-2034
6230,CA-2017-148208,31/08/2034,16/06/8244,Standard Class,BT-11530,Bradley Talbott,Home Office,United States,Cleveland,Ohio,44105,East,Product ID,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",$55.18 ,Aug-2034
6231,CA-2018-127656,01/09/2034,16/06/8245,Standard Class,NW-18400,Natalie Webber,Consumer,United States,Waterloo,Iowa,50701,Central,Product ID,Office Supplies,Art,Staples in misc. colors,$30.32 ,Sep-2034
6232,US-2018-142188,02/09/2034,16/06/8246,Same Day,JF-15415,Jennifer Ferguson,Consumer,United States,Seattle,Washington,98105,West,Product ID,Furniture,Chairs,Office Star - Contemporary Task Swivel Chair,$177.57 ,Sep-2034
6233,US-2018-142188,03/09/2034,16/06/8247,Same Day,JF-15415,Jennifer Ferguson,Consumer,United States,Seattle,Washington,98105,West,Product ID,Office Supplies,Paper,Xerox 225,$19.44 ,Sep-2034
6234,US-2018-142188,04/09/2034,16/06/8248,Same Day,JF-15415,Jennifer Ferguson,Consumer,United States,Seattle,Washington,98105,West,Product ID,Office Supplies,Paper,Xerox 1894,$71.28 ,Sep-2034
6235,US-2018-142188,05/09/2034,16/06/8249,Same Day,JF-15415,Jennifer Ferguson,Consumer,United States,Seattle,Washington,98105,West,Product ID,Office Supplies,Binders,Ibico Ibimaster 300 Manual Binding System,"$1,471.96 ",Sep-2034
6236,US-2018-142188,06/09/2034,16/06/8250,Same Day,JF-15415,Jennifer Ferguson,Consumer,United States,Seattle,Washington,98105,West,Product ID,Technology,Phones,iOttie XL Car Mount,$79.96 ,Sep-2034
6237,CA-2017-144400,07/09/2034,16/06/8251,Standard Class,AC-10420,Alyssa Crouse,Corporate,United States,Philadelphia,Pennsylvania,19120,East,Product ID,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",$57.58 ,Sep-2034
6238,US-2017-155180,08/09/2034,16/06/8252,Standard Class,TB-21280,Toby Braunhardt,Consumer,United States,New York City,New York,10009,East,Product ID,Office Supplies,Binders,Wilson Jones data.warehouse D-Ring Binders with DublLock,$26.34 ,Sep-2034
6239,CA-2016-134075,09/09/2034,16/06/8253,Standard Class,HA-14905,Helen Abelman,Consumer,United States,San Jose,California,95123,West,Product ID,Furniture,Furnishings,Eldon Cleatmat Chair Mats for Medium Pile Carpets,$166.50 ,Sep-2034
6240,CA-2016-134075,10/09/2034,16/06/8254,Standard Class,HA-14905,Helen Abelman,Consumer,United States,San Jose,California,95123,West,Product ID,Office Supplies,Storage,Standard Rollaway File with Lock,$360.38 ,Sep-2034
6241,US-2017-131912,11/09/2034,16/06/8255,Second Class,LH-17155,Logan Haushalter,Consumer,United States,Los Angeles,California,90008,West,Product ID,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",$11.74 ,Sep-2034
6242,CA-2018-141572,12/09/2034,16/06/8256,Second Class,LO-17170,Lori Olson,Corporate,United States,Concord,New Hampshire,3301,East,Product ID,Furniture,Furnishings,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",$247.44 ,Sep-2034
6243,CA-2015-134621,13/09/2034,16/06/8257,Standard Class,DP-13390,Dennis Pardue,Home Office,United States,Columbia,Tennessee,38401,South,Product ID,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,$18.24 ,Sep-2034
6244,CA-2017-165561,14/09/2034,16/06/8258,Standard Class,CR-12580,Clay Rozendal,Home Office,United States,Bellevue,Washington,98006,West,Product ID,Office Supplies,Supplies,"Elite 5"" Scissors",$25.35 ,Sep-2034
6245,CA-2016-112305,15/09/2034,16/06/8259,Standard Class,KB-16405,Katrina Bavinger,Home Office,United States,Seattle,Washington,98105,West,Product ID,Office Supplies,Art,Newell 334,$119.04 ,Sep-2034
6246,CA-2016-112305,16/09/2034,16/06/8260,Standard Class,KB-16405,Katrina Bavinger,Home Office,United States,Seattle,Washington,98105,West,Product ID,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",$22.14 ,Sep-2034
6247,CA-2016-112305,17/09/2034,16/06/8261,Standard Class,KB-16405,Katrina Bavinger,Home Office,United States,Seattle,Washington,98105,West,Product ID,Technology,Accessories,AmazonBasics 3-Button USB Wired Mouse,$13.98 ,Sep-2034
6248,CA-2018-121580,18/09/2034,16/06/8262,Standard Class,ML-17410,Maris LaWare,Consumer,United States,Columbus,Indiana,47201,Central,Product ID,Office Supplies,Binders,Satellite Sectional Post Binders,$43.41 ,Sep-2034
6249,CA-2018-121580,19/09/2034,16/06/8263,Standard Class,ML-17410,Maris LaWare,Consumer,United States,Columbus,Indiana,47201,Central,Product ID,Furniture,Furnishings,Eldon Wave Desk Accessories,$6.24 ,Sep-2034
6250,CA-2018-121580,20/09/2034,16/06/8264,Standard Class,ML-17410,Maris LaWare,Consumer,United States,Columbus,Indiana,47201,Central,Product ID,Office Supplies,Appliances,Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup,$465.16 ,Sep-2034
6251,CA-2018-121580,21/09/2034,16/06/8265,Standard Class,ML-17410,Maris LaWare,Consumer,United States,Columbus,Indiana,47201,Central,Product ID,Office Supplies,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",$7.98 ,Sep-2034
6252,CA-2015-101147,22/09/2034,16/06/8266,First Class,MC-17575,Matt Collins,Consumer,United States,Chicago,Illinois,60623,Central,Product ID,Office Supplies,Appliances,Staple holder,$2.39 ,Sep-2034
6253,CA-2015-165806,23/09/2034,16/06/8267,Same Day,VM-21685,Valerie Mitchum,Home Office,United States,Marietta,Georgia,30062,South,Product ID,Office Supplies,Paper,Xerox 226,$58.32 ,Sep-2034
6254,CA-2015-165806,24/09/2034,16/06/8268,Same Day,VM-21685,Valerie Mitchum,Home Office,United States,Marietta,Georgia,30062,South,Product ID,Technology,Phones,RCA Visys Integrated PBX 8-Line Router,$200.97 ,Sep-2034
6255,CA-2016-151624,25/09/2034,16/06/8269,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Montgomery,Alabama,36116,South,Product ID,Furniture,Furnishings,Acrylic Self-Standing Desk Frames,$21.36 ,Sep-2034
6256,CA-2018-139444,26/09/2034,16/06/8270,Standard Class,GK-14620,Grace Kelly,Corporate,United States,Plano,Texas,75023,Central,Product ID,Office Supplies,Labels,Avery 511,$9.86 ,Sep-2034
6257,CA-2016-133977,27/09/2034,16/06/8271,Second Class,AT-10435,Alyssa Tate,Home Office,United States,Tamarac,Florida,33319,South,Product ID,Office Supplies,Binders,GBC Plasticlear Binding Covers,$3.44 ,Sep-2034
6258,CA-2018-141425,28/09/2034,16/06/8272,Second Class,AR-10825,Anthony Rawles,Corporate,United States,Columbus,Ohio,43229,East,Product ID,Office Supplies,Supplies,Premier Automatic Letter Opener,$384.59 ,Sep-2034
6259,CA-2016-133536,29/09/2034,16/06/8273,Second Class,JH-15820,John Huston,Consumer,United States,New York City,New York,10009,East,Product ID,Office Supplies,Envelopes,Security-Tint Envelopes,$22.92 ,Sep-2034
6260,CA-2016-150441,30/09/2034,16/06/8274,Second Class,RA-19285,Ralph Arnett,Consumer,United States,Richmond,Indiana,47374,Central,Product ID,Office Supplies,Binders,Avery Round Ring Poly Binders,$11.36 ,Sep-2034
6261,CA-2016-162607,01/10/2034,16/06/8275,Standard Class,RO-19780,Rose O'Brian,Consumer,United States,Seattle,Washington,98115,West,Product ID,Office Supplies,Binders,Prestige Round Ring Binders,$14.59 ,Oct-2034
6262,CA-2018-103506,02/10/2034,16/06/8276,Standard Class,LR-17035,Lisa Ryan,Corporate,United States,Long Beach,New York,11561,East,Product ID,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",$41.40 ,Oct-2034
6263,CA-2017-132479,03/10/2034,16/06/8277,First Class,MK-17905,Michael Kennedy,Corporate,United States,Rockford,Illinois,61107,Central,Product ID,Office Supplies,Binders,GBC ProClick 150 Presentation Binding System,$442.37 ,Oct-2034
6264,CA-2018-160724,04/10/2034,16/06/8278,Standard Class,YS-21880,Yana Sorensen,Corporate,United States,Columbus,Georgia,31907,South,Product ID,Office Supplies,Binders,Ibico Covers for Plastic or Wire Binding Elements,$34.50 ,Oct-2034
6265,US-2017-115952,05/10/2034,16/06/8279,Same Day,JH-15910,Jonathan Howell,Consumer,United States,Tulsa,Oklahoma,74133,Central,Product ID,Office Supplies,Binders,Avery Binding System Hidden Tab Executive Style Index Sets,$28.85 ,Oct-2034
6266,CA-2015-146731,06/10/2034,16/06/8280,Standard Class,AT-10735,Annie Thurman,Consumer,United States,Nashville,Tennessee,37211,South,Product ID,Office Supplies,Paper,"Ampad Evidence Wirebond Steno Books, 6"" x 9""",$3.49 ,Oct-2034
6267,CA-2015-146731,07/10/2034,16/06/8281,Standard Class,AT-10735,Annie Thurman,Consumer,United States,Nashville,Tennessee,37211,South,Product ID,Office Supplies,Paper,Xerox 1884,$143.86 ,Oct-2034
6268,CA-2016-115392,08/10/2034,16/06/8282,Second Class,RM-19675,Robert Marley,Home Office,United States,Cambridge,Massachusetts,2138,East,Product ID,Technology,Phones,Cisco SPA301,$311.98 ,Oct-2034
6269,CA-2016-115392,09/10/2034,16/06/8283,Second Class,RM-19675,Robert Marley,Home Office,United States,Cambridge,Massachusetts,2138,East,Product ID,Office Supplies,Binders,Avery Non-Stick Binders,$22.45 ,Oct-2034
6270,CA-2018-102379,10/10/2034,16/06/8284,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Oakland,California,94601,West,Product ID,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,$39.99 ,Oct-2034
6271,CA-2018-102379,11/10/2034,16/06/8285,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Oakland,California,94601,West,Product ID,Furniture,Chairs,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,"$1,159.06 ",Oct-2034
6272,CA-2018-102379,12/10/2034,16/06/8286,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Oakland,California,94601,West,Product ID,Office Supplies,Art,Panasonic KP-380BK Classic Electric Pencil Sharpener,$179.90 ,Oct-2034
6273,CA-2018-149706,13/10/2034,16/06/8287,First Class,AS-10285,Alejandro Savely,Corporate,United States,Palatine,Illinois,60067,Central,Product ID,Technology,Accessories,Enermax Briskie RF Wireless Keyboard and Mouse Combo,$116.31 ,Oct-2034
6274,US-2017-139087,14/10/2034,16/06/8288,Second Class,DK-13375,Dennis Kane,Consumer,United States,Seattle,Washington,98105,West,Product ID,Furniture,Furnishings,Eldon Image Series Black Desk Accessories,$12.42 ,Oct-2034
6275,US-2017-139087,15/10/2034,16/06/8289,Second Class,DK-13375,Dennis Kane,Consumer,United States,Seattle,Washington,98105,West,Product ID,Technology,Accessories,First Data TMFD35 PIN Pad,$428.40 ,Oct-2034
6276,US-2017-139087,16/10/2034,16/06/8290,Second Class,DK-13375,Dennis Kane,Consumer,United States,Seattle,Washington,98105,West,Product ID,Furniture,Furnishings,"Eldon 300 Class Desk Accessories, Black",$24.75 ,Oct-2034
6277,US-2017-139087,17/10/2034,16/06/8291,Second Class,DK-13375,Dennis Kane,Consumer,United States,Seattle,Washington,98105,West,Product ID,Office Supplies,Labels,Round Specialty Laser Printer Labels,$87.71 ,Oct-2034
6278,US-2017-139087,18/10/2034,16/06/8292,Second Class,DK-13375,Dennis Kane,Consumer,United States,Seattle,Washington,98105,West,Product ID,Office Supplies,Storage,Home/Office Personal File Carts,$69.52 ,Oct-2034
6279,US-2017-139087,19/10/2034,16/06/8293,Second Class,DK-13375,Dennis Kane,Consumer,United States,Seattle,Washington,98105,West,Product ID,Technology,Phones,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,$20.78 ,Oct-2034
6280,US-2017-139087,20/10/2034,16/06/8294,Second Class,DK-13375,Dennis Kane,Consumer,United States,Seattle,Washington,98105,West,Product ID,Office Supplies,Binders,"Pressboard Data Binder, Crimson, 12"" X 8 1/2""",$12.82 ,Oct-2034
6281,CA-2018-152226,21/10/2034,16/06/8295,Standard Class,JH-15910,Jonathan Howell,Consumer,United States,Cincinnati,Ohio,45231,East,Product ID,Office Supplies,Labels,Avery 501,$5.90 ,Oct-2034
6282,CA-2016-116484,22/10/2034,16/06/8296,Standard Class,JK-15205,Jamie Kunitz,Consumer,United States,Marion,Ohio,43302,East,Product ID,Furniture,Furnishings,Ultra Commercial Grade Dual Valve Door Closer,$63.82 ,Oct-2034
6283,CA-2016-116484,23/10/2034,16/06/8297,Standard Class,JK-15205,Jamie Kunitz,Consumer,United States,Marion,Ohio,43302,East,Product ID,Office Supplies,Storage,"Belkin 19"" Center-Weighted Shelf, Gray",$141.55 ,Oct-2034
6284,CA-2017-100944,24/10/2034,16/06/8298,Standard Class,EH-13765,Edward Hooks,Corporate,United States,Los Angeles,California,90049,West,Product ID,Office Supplies,Envelopes,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",$304.90 ,Oct-2034
6285,CA-2017-100944,25/10/2034,16/06/8299,Standard Class,EH-13765,Edward Hooks,Corporate,United States,Los Angeles,California,90049,West,Product ID,Furniture,Chairs,Hon Olson Stacker Stools,$563.24 ,Oct-2034
6286,CA-2017-125080,26/10/2034,16/06/8300,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Lakewood,Ohio,44107,East,Product ID,Furniture,Tables,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",$661.18 ,Oct-2034
6287,CA-2017-121020,27/10/2034,16/06/8301,Standard Class,CG-12040,Catherine Glotzbach,Home Office,United States,Lebanon,Tennessee,37087,South,Product ID,Technology,Phones,Apple iPhone 5C,$239.98 ,Oct-2034
6288,CA-2015-100090,28/10/2034,16/06/8302,Standard Class,EB-13705,Ed Braxton,Corporate,United States,San Francisco,California,94122,West,Product ID,Furniture,Tables,Hon 2111 Invitation Series Corner Table,$502.49 ,Oct-2034
6289,CA-2015-100090,29/10/2034,16/06/8303,Standard Class,EB-13705,Ed Braxton,Corporate,United States,San Francisco,California,94122,West,Product ID,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",$196.70 ,Oct-2034
6290,US-2016-139675,30/10/2034,16/06/8304,Second Class,NF-18595,Nicole Fjeld,Home Office,United States,Chico,California,95928,West,Product ID,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,$915.14 ,Oct-2034
6291,US-2016-139675,31/10/2034,16/06/8305,Second Class,NF-18595,Nicole Fjeld,Home Office,United States,Chico,California,95928,West,Product ID,Furniture,Furnishings,Dana Halogen Swing-Arm Architect Lamp,$327.76 ,Oct-2034
6292,CA-2018-143756,01/11/2034,16/06/8306,First Class,ME-17725,Max Engle,Consumer,United States,Salem,Virginia,24153,South,Product ID,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,$701.96 ,Nov-2034
6293,CA-2016-151253,02/11/2034,16/06/8307,Standard Class,AZ-10750,Annie Zypern,Consumer,United States,Los Angeles,California,90008,West,Product ID,Technology,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",$88.78 ,Nov-2034
6294,CA-2016-151253,03/11/2034,16/06/8308,Standard Class,AZ-10750,Annie Zypern,Consumer,United States,Los Angeles,California,90008,West,Product ID,Office Supplies,Art,Boston 1730 StandUp Electric Pencil Sharpener,$64.14 ,Nov-2034
6295,CA-2015-141152,04/11/2034,16/06/8309,First Class,RF-19345,Randy Ferguson,Corporate,United States,New York City,New York,10024,East,Product ID,Office Supplies,Binders,"Avery Trapezoid Extra Heavy Duty 4"" Binders",$33.55 ,Nov-2034
6296,CA-2015-141313,05/11/2034,16/06/8310,Standard Class,AJ-10780,Anthony Jacobs,Corporate,United States,Beverly,Massachusetts,1915,East,Product ID,Office Supplies,Appliances,Hoover Upright Vacuum With Dirt Cup,"$1,737.18 ",Nov-2034
6297,CA-2015-141313,06/11/2034,16/06/8311,Standard Class,AJ-10780,Anthony Jacobs,Corporate,United States,Beverly,Massachusetts,1915,East,Product ID,Office Supplies,Storage,"Fellowes Strictly Business Drawer File, Letter/Legal Size",$704.25 ,Nov-2034
6298,CA-2015-141313,07/11/2034,16/06/8312,Standard Class,AJ-10780,Anthony Jacobs,Corporate,United States,Beverly,Massachusetts,1915,East,Product ID,Office Supplies,Paper,Xerox 1906,$141.76 ,Nov-2034
6299,CA-2015-169852,08/11/2034,16/06/8313,Standard Class,SF-20965,Sylvia Foulston,Corporate,United States,San Diego,California,92024,West,Product ID,Office Supplies,Binders,Plastic Binding Combs,$36.36 ,Nov-2034
6300,CA-2018-107314,09/11/2034,16/06/8314,First Class,MZ-17335,Maria Zettner,Home Office,United States,San Francisco,California,94109,West,Product ID,Furniture,Furnishings,Contemporary Borderless Frame,$25.83 ,Nov-2034
6301,US-2015-161305,10/11/2034,16/06/8315,Standard Class,SB-20170,Sarah Bern,Consumer,United States,Chicago,Illinois,60623,Central,Product ID,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",$24.59 ,Nov-2034
6302,US-2015-161305,11/11/2034,16/06/8316,Standard Class,SB-20170,Sarah Bern,Consumer,United States,Chicago,Illinois,60623,Central,Product ID,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",$13.98 ,Nov-2034
